Real,User,Sys,Algorithm,Iteration
0.31,0.18,0.13,Sync,19
0.58,0.42,0.16,Async,19
0.65,0.49,0.15,EdgeAsync,19
0.58,0.44,0.13,EtiledAsync,19
0.95,0.80,0.14,BlkdAsync,19
0.66,0.51,0.15,LabelProc,19
0.62,0.46,0.15,Serial,19
0.30,0.15,0.15,Sync,20
0.58,0.43,0.14,Async,20
0.66,0.51,0.15,EdgeAsync,20
0.61,0.46,0.14,EtiledAsync,20
0.99,0.84,0.15,BlkdAsync,20
0.68,0.54,0.14,LabelProc,20
0.64,0.51,0.13,Serial,20
0.31,0.17,0.13,Sync,21
0.59,0.45,0.13,Async,21
0.65,0.52,0.13,EdgeAsync,21
0.60,0.44,0.16,EtiledAsync,21
0.98,0.85,0.12,BlkdAsync,21
0.66,0.52,0.14,LabelProc,21
0.63,0.48,0.14,Serial,21
0.31,0.15,0.15,Sync,22
0.58,0.45,0.12,Async,22
0.64,0.50,0.14,EdgeAsync,22
0.62,0.45,0.17,EtiledAsync,22
0.98,0.83,0.14,BlkdAsync,22
0.66,0.50,0.15,LabelProc,22
0.63,0.49,0.13,Serial,22
0.30,0.17,0.13,Sync,23
0.57,0.41,0.16,Async,23
0.64,0.50,0.14,EdgeAsync,23
0.60,0.45,0.14,EtiledAsync,23
0.97,0.83,0.14,BlkdAsync,23
0.68,0.52,0.16,LabelProc,23
0.63,0.48,0.15,Serial,23
0.30,0.14,0.15,Sync,24
0.58,0.41,0.16,Async,24
0.62,0.50,0.12,EdgeAsync,24
0.60,0.48,0.12,EtiledAsync,24
0.99,0.83,0.16,BlkdAsync,24
0.66,0.51,0.14,LabelProc,24
0.64,0.47,0.17,Serial,24
0.31,0.16,0.14,Sync,25
0.61,0.46,0.15,Async,25
0.64,0.49,0.14,EdgeAsync,25
0.58,0.45,0.13,EtiledAsync,25
0.95,0.82,0.13,BlkdAsync,25
0.66,0.50,0.16,LabelProc,25
0.62,0.48,0.13,Serial,25
